epoch,train loss,val mean dice,val hausdorff
20,0.6139728158712388,0.002613240387290716,111.7559814453125
21,0.6104700341820717,0.004067196976393461,117.7872085571289
22,0.6145725876092911,0.004378420300781727,112.27948760986328
23,0.6099188596010208,0.004421052522957325,115.3668212890625
24,0.6150313153862953,0.0040155439637601376,115.19985961914062
25,0.6116502612829209,0.004210526589304209,107.08989715576172
26,0.6075422257184983,0.0036857419181615114,114.79058074951172
27,0.6116913929581642,0.004686192609369755,112.22476959228516
28,0.609051276743412,0.004085035063326359,113.01998901367188
29,0.6078571140766144,0.004229885060340166,112.63485717773438
30,0.6083972781896592,0.003653168212622404,115.71458435058594
31,0.6100706592202186,0.0036844215355813503,112.59281921386719
32,0.6099804401397705,0.004167856182903051,106.00499725341797
33,0.6065098628401756,0.0035639628767967224,112.47835540771484
34,0.6138270139694214,0.0034666757564991713,111.34590148925781
35,0.6097513794898987,0.003722593653947115,116.935791015625
36,0.6100219085812568,0.0038859888445585966,114.15248107910156
37,0.6102405220270157,0.0037426198832690716,113.2146224975586
38,0.6050533309578896,0.003395662410184741,110.75813293457031
39,0.6131505087018013,0.004321731626987457,118.56416320800781
40,0.6110496699810029,0.004663529805839062,129.9520263671875
41,0.610886013507843,0.0040657962672412395,117.81318664550781
42,0.6089339226484298,0.004411535337567329,122.4477310180664
43,0.6030616044998169,0.004816495347768068,131.7314453125
44,0.6114202484488487,0.00476203765720129,121.3173828125
45,0.6104099959135055,0.004648812115192413,118.61263275146484
46,0.608854529261589,0.004856004845350981,118.30550384521484
47,0.6067397326231003,0.004799243528395891,130.6100616455078
48,0.6076331526041031,0.0046527390368282795,122.42039489746094
49,0.6009168922901154,0.00475794542580843,131.8255615234375
50,0.6148776710033417,0.00525394594296813,123.4080581665039
51,0.608831137418747,0.004933739546686411,132.5586395263672
52,0.608637148141861,0.004888356197625399,132.5242156982422
53,0.6042123407125473,0.004841436631977558,133.66653442382812
54,0.6103604421019554,0.005217490252107382,130.27880859375
55,0.6053965851664543,0.005073846317827702,131.67478942871094
56,0.6038534238934516,0.00507776066660881,131.5361785888672
57,0.6043327003717422,0.005289936903864145,130.63424682617188
58,0.6136493712663651,0.005261383019387722,132.23150634765625
59,0.6068592622876168,0.005402117036283016,130.86203002929688
60,0.6109471186995507,0.004956961143761873,133.1562042236328
61,0.60814109146595,0.005205310881137848,132.5480499267578
62,0.6120969504117966,0.005502518266439438,130.8115234375
63,0.6131682023406029,0.005294826813042164,132.66014099121094
64,0.612461480498314,0.005202856846153736,133.56002807617188
65,0.609549668431282,0.005251824855804443,132.7005157470703
66,0.602897684276104,0.005312697030603886,133.20974731445312
67,0.6113786086440086,0.005391440819948912,132.5154571533203
68,0.6110553488135337,0.004983109887689352,132.94284057617188
69,0.6135568201541901,0.004653032403439283,137.7628936767578
70,0.6050381273031235,0.0048943073488771915,133.4274139404297
71,0.6112959206104278,0.005133005790412426,132.26116943359375
72,0.6070168659090995,0.004670009948313236,137.45770263671875
73,0.6105342999100685,0.004613190423697233,134.16635131835938
74,0.6077484741806984,0.004891292657703161,131.91537475585938
75,0.6119474709033966,0.004397132433950901,138.5560302734375
76,0.6116433903574944,0.004639009945094585,133.63961791992188
77,0.614847731590271,0.00481101218611002,134.01815795898438
78,0.6064190670847893,0.004264699760824442,132.58999633789062
79,0.6033164620399475,0.004456805530935526,134.88323974609375
80,0.6074137106537819,0.004953035153448582,132.89169311523438
81,0.6064493551850318,0.0047764559276402,137.6266632080078
82,0.6129555478692055,0.004648849368095398,135.0233917236328
83,0.6020386263728141,0.0044925156980752945,139.95004272460938
84,0.6092440217733384,0.005245526321232319,142.64627075195312
85,0.6060346513986588,0.0040836939588189125,143.55233764648438
86,0.6064474657177925,0.004116141237318516,140.8804168701172
87,0.6029887706041336,0.004398473538458347,132.7003631591797
88,0.6090616315603257,0.00481062475591898,145.89627075195312
89,0.6136893391609192,0.00470090564340353,140.98483276367188
90,0.6054388806223869,0.004539021290838718,129.30809020996094
91,0.6113019064068794,0.004542769864201546,143.14817810058594
92,0.6111813545227051,0.004339777864515781,135.6125946044922
93,0.6082922026515007,0.00463065505027771,140.5244598388672
94,0.603558324277401,0.004445734433829784,138.37046813964844
95,0.6014899268746376,0.004887944553047419,143.55966186523438
96,0.6134718790650368,0.00651030708104372,136.42904663085938
97,0.6127008900046349,0.004646590445190668,133.5316162109375
98,0.6121539264917374,0.004344700835645199,136.23580932617188
99,0.6126215651631355,0.00490338820964098,140.94873046875
100,0.6071318030357361,0.004979971796274185,138.22586059570312
101,0.6005801096558571,0.0051133171655237675,138.6214141845703
102,0.6055283948779107,0.005022719502449036,141.53695678710938
103,0.610091969370842,0.005009606014937162,150.0188751220703
104,0.612619549036026,0.004296007566154003,140.2955780029297
105,0.600503733754158,0.004781433846801519,141.83828735351562
106,0.611067733168602,0.004781014285981655,138.07691955566406
107,0.5975190967321395,0.004558770451694727,138.5542755126953
108,0.605458615720272,0.005490111652761698,141.4215087890625
109,0.6114918500185013,0.006273593753576279,144.8739776611328
110,0.6013695210218429,0.005226767621934414,147.61251831054688
111,0.605484063923359,0.00625565554946661,147.4600830078125
112,0.6067155480384827,0.005865664687007666,134.5050506591797
113,0.6061202600598335,0.007078038062900305,146.79380798339844
114,0.6008083716034889,0.007346899714320898,155.03472900390625
115,0.6089763060212136,0.005202990956604481,145.2337188720703
116,0.6057474568486214,0.006308516953140497,124.15364074707031
117,0.6070339128375053,0.005040341522544622,147.05149841308594
118,0.6013436272740365,0.005945499986410141,150.5014190673828
119,0.6052607953548431,0.00610398082062602,149.49868774414062
120,0.6088693320751191,0.00438991142436862,139.5240478515625
121,0.6099734991788864,0.00584882777184248,155.92027282714844
122,0.5979072511196136,0.004762641154229641,138.49154663085938
123,0.6054561227560044,0.004473729990422726,158.3145294189453
124,0.6054345488548278,0.006005941890180111,146.66427612304688
125,0.6052543625235558,0.005927869118750095,150.44158935546875
126,0.601442600786686,0.004419887904077768,131.974853515625
127,0.6064985238015652,0.004963121376931667,136.524658203125
128,0.6072972223162652,0.004972130060195923,161.17959594726562
129,0.6028621733188629,0.007644557859748602,154.43106079101562
130,0.6000135041773319,0.00973486341536045,156.18910217285156
131,0.6010609298944474,0.006487628910690546,153.60450744628906
132,0.6008252501487732,0.003588291583582759,161.99571228027344
133,0.5992476001381875,0.003118270542472601,159.29928588867188
134,0.5926041036844254,0.0059540970250964165,145.14389038085938
135,0.6088281124830246,0.0038087733555585146,143.68301391601562
136,0.6003344774246215,0.0036037571262568235,165.18621826171875
137,0.5927338898181915,0.002156503265723586,143.8052520751953
138,0.5906209819018841,0.002115849172696471,155.49996948242188
139,0.5943316914141178,0.005936529487371445,149.37857055664062
140,0.5957083716988564,0.0014501366531476378,154.6043243408203
141,0.5925800502300262,0.0019954864401370287,165.3897705078125
142,0.6018291503190994,0.0070353620685637,122.9318618774414
143,0.5888815395534038,0.01921812817454338,134.253662109375
144,0.5892128884792328,0.007454453501850367,152.93826293945312
145,0.5932819001376629,0.0,137.2859649658203
146,0.6030181556940079,0.004479228984564543,152.31561279296875
147,0.5873496316373348,0.009159214794635773,122.12969970703125
148,0.6011543139815331,0.0015662458026781678,161.43051147460938
149,0.589651420712471,0.003116179257631302,166.92062377929688
150,0.5786706447601319,0.0034923418425023556,155.1168212890625
151,0.573878038674593,0.0012682308442890644,155.08416748046875
152,0.579756361246109,0.0009345794096589088,141.86300659179688
153,0.5922547474503517,0.006148823536932468,130.4286651611328
154,0.5936700761318207,0.006834081374108791,159.69720458984375
155,0.586645670235157,0.008833575062453747,153.03457641601562
156,0.5834292665123939,0.005322280339896679,133.6063995361328
157,0.5973665334284306,0.004391985945403576,137.4348907470703
158,0.5927579700946808,0.006298057734966278,123.83613586425781
159,0.5793185763061046,0.0049402741715312,154.76878356933594
160,0.6084140807390213,0.00844475720077753,120.37713623046875
161,0.5721485041081905,0.009230824187397957,141.84683227539062
162,0.5789705015718937,0.002857798244804144,152.4895477294922
163,0.5953027129173278,0.004486073739826679,149.99838256835938
164,0.5854576513171196,0.013500395230948925,143.2977752685547
165,0.5740712583065033,0.005922270007431507,155.16195678710938
166,0.6095541216433048,0.00488132331520319,144.42514038085938
167,0.6122373417019844,0.0021366935689002275,136.59083557128906
168,0.6168580204248428,0.002731146989390254,144.2552032470703
169,0.5991066351532937,0.0003925696946680546,140.2329559326172
170,0.5913045555353165,0.004946290049701929,141.11622619628906
171,0.6010792285203934,0.0036581959575414658,153.54623413085938
172,0.5777366489171982,0.00398516608402133,151.41647338867188
173,0.5985086470842361,0.008848573081195354,149.72634887695312
174,0.6003302603960037,0.0034848893992602825,161.21749877929688
175,0.5863173354417086,0.004202110692858696,147.52243041992188
176,0.5788192622363567,0.0062500000931322575,161.1699676513672
177,0.5791608363389968,0.0029070130549371243,171.08714294433594
178,0.5774120509624481,0.00685139000415802,160.95358276367188
179,0.5864568829536438,0.006027654279023409,157.97329711914062
180,0.5713339418172836,0.019792594015598297,133.31411743164062
181,0.582997141033411,0.0025863945484161377,165.7157440185547
182,0.5588960640132428,0.006269586738198996,137.75271606445312
183,0.5733209386467933,0.005736543796956539,150.0719451904297
184,0.5721947871148586,0.0027892696671187878,167.11691284179688
185,0.5652699626982212,0.003844423219561577,141.68740844726562
186,0.5992613367736339,0.0020820905920118093,150.3216552734375
187,0.5842473365366458,0.008925899863243103,146.47962951660156
188,0.575268916785717,0.00411177659407258,133.5007781982422
189,0.5841680243611336,0.00041407867684029043,158.4122772216797
190,0.5945947028696537,0.0020858165808022022,146.45278930664062
191,0.5651586584746837,0.0019117705523967743,143.9397735595703
192,0.5495827801525592,0.006268799304962158,135.21104431152344
193,0.5613152734935284,0.0017289293464273214,150.4811248779297
194,0.5436087001115084,0.003696098458021879,141.31068420410156
195,0.5525753393769264,0.0024606972001492977,134.37457275390625
196,0.572701308131218,0.004164958838373423,145.93267822265625
197,0.561285225301981,0.006243301089853048,155.92245483398438
198,0.5884435050189495,0.0033682796638458967,142.8897247314453
199,0.5717161417007446,0.0005540166166611016,142.66323852539062
200,0.5580621317029,0.0019339242717251182,153.56155395507812
201,0.5561897948384285,0.006820949725806713,144.38937377929688
202,0.5594900473952293,0.0058510638773441315,125.94182586669922
203,0.542541248165071,0.005085799377411604,142.99447631835938
204,0.5706422500312328,0.004297520499676466,136.23187255859375
205,0.5702490240335465,0.009567002765834332,161.0033721923828
206,0.5799379095435142,0.005081495735794306,160.9250030517578
207,0.565756193548441,0.004852686543017626,134.30984497070312
208,0.5657439969480038,0.006478958763182163,164.15914916992188
209,0.5549424976110459,0.022409120574593544,145.31887817382812
210,0.575527211278677,0.002268125768750906,140.72384643554688
211,0.566675166785717,0.008333333767950535,115.245849609375
212,0.5630469843745232,0.004644145257771015,138.9027862548828
213,0.5395849399268627,0.010950389318168163,133.5255126953125
214,0.5610793516039848,0.008549729362130165,163.7813262939453
215,0.5570728421211243,0.010918775573372841,137.27040100097656
216,0.5552207216620445,0.0018264839891344309,138.82986450195312
217,0.5672981031239033,0.009972978383302689,152.25546264648438
218,0.5650826126337052,0.009784998372197151,143.95208740234375
219,0.5455979559570551,0.004601077176630497,147.57431030273438
220,0.5581084910780192,0.009465648792684078,130.35411071777344
221,0.5551196448504925,0.001791640417650342,155.8719024658203
222,0.5531225346028805,0.0013351135421544313,144.32568359375
223,0.5638026848435402,0.005751544609665871,129.61782836914062
224,0.5420018337666989,0.00972912646830082,130.8769073486328
225,0.5637066952884198,0.0005703422357328236,162.2879180908203
226,0.5454022690653801,0.014810314401984215,153.5446014404297
227,0.5510281972587109,0.023399347439408302,154.15090942382812
228,0.5568428367376328,0.002387511543929577,141.97544860839844
229,0.5609636902809143,0.007235141936689615,138.00637817382812
230,0.5597615294158459,0.002177618909627199,136.1539306640625
231,0.5586371622979641,0.006025730166584253,151.27365112304688
232,0.523430872708559,0.011831441894173622,128.82748413085938
233,0.5332604311406612,0.005972626153379679,144.3208770751953
234,0.5489519685506821,0.00035242291050963104,153.55136108398438
235,0.560762994736433,0.00834030844271183,151.10287475585938
236,0.5504452459514141,0.004143126308917999,150.73745727539062
237,0.5367363594472409,0.0007874015718698502,130.83602905273438
238,0.5291236724704504,0.0016750108916312456,144.30422973632812
239,0.5359173089265823,0.001231490052305162,147.65655517578125
240,0.535167471319437,0.0002659574383869767,136.12203979492188
241,0.5530891373753548,0.006216168403625488,144.61801147460938
242,0.5545714899897576,0.0027874563820660114,139.55718994140625
243,0.5317554412409663,0.0047583081759512424,141.70950317382812
244,0.5149066410958767,0.01999395526945591,143.8263702392578
245,0.5226288244128228,0.007343987934291363,138.88287353515625
246,0.5592410039156676,0.014032430946826935,156.0369110107422
247,0.5311597965657711,0.024919047951698303,158.1221923828125
248,0.5476807251572609,0.015895923599600792,153.7773895263672
249,0.5299587160348892,0.028274353593587875,154.53042602539062
250,0.5422404300421476,0.01248420961201191,148.60020446777344
251,0.5550662249326705,0.009829474613070488,157.0922088623047
252,0.5525449968874454,0.009668705984950066,157.86322021484375
253,0.5469106625765562,0.004104648716747761,150.56124877929688
254,0.5495796300470829,0.018495384603738785,142.41836547851562
255,0.5385413281619549,0.0029087960720062256,157.86862182617188
256,0.5250500477850437,0.001282873679883778,145.5839080810547
257,0.53377106487751,0.005934156011790037,144.24313354492188
258,0.5348506886512041,0.008754042908549309,141.62924194335938
259,0.5496372926980257,0.009690557606518269,154.2543182373047
260,0.48502776250243185,0.012941482476890087,139.96795654296875
261,0.557410404831171,0.04524015635251999,148.6964569091797
262,0.5225486181676388,0.0,125.26646423339844
263,0.5509741380810738,0.011998835019767284,144.42990112304688
264,0.5566206090152264,0.017038505524396896,124.31362915039062
265,0.5612994365394115,0.023594243451952934,157.41079711914062
266,0.5488372068852186,0.0032897195778787136,135.55897521972656
267,0.5316498424857855,0.01566169783473015,147.45921325683594
268,0.5335282497107983,0.03133200854063034,151.33290100097656
269,0.5381787788122893,0.014997427351772785,151.0848846435547
270,0.5471185889095068,0.02405605837702751,156.7335662841797
271,0.5574074886739254,0.0033057848922908306,147.9378662109375
272,0.5474853273481131,0.002721088472753763,131.55307006835938
273,0.5147881992161274,0.022831598296761513,157.79940795898438
274,0.5064927410334349,0.024586210027337074,159.08432006835938
275,0.5185593076050281,0.0005361930234357715,134.39427185058594
276,0.5002057071775198,0.005577499978244305,144.48292541503906
277,0.5201826944947243,0.0054741897620260715,138.67691040039062
278,0.4980616118758917,0.010747378692030907,146.40606689453125
279,0.5395178612321615,0.01733202114701271,163.00674438476562
280,0.5403946537524462,0.013069041073322296,159.4518280029297
281,0.5204473555088043,0.03689884394407272,150.4115447998047
282,0.5440682247281075,0.03888799995183945,146.5946502685547
283,0.5057358108460903,0.033056411892175674,159.5726318359375
284,0.5557281583547592,0.037021078169345856,159.8544158935547
285,0.5112087726593018,0.02251710556447506,155.70578002929688
286,0.5298644110560418,0.011504881083965302,136.6450653076172
287,0.5048851236701012,0.021054202690720558,133.40765380859375
288,0.5355130795389413,0.009240711107850075,144.71240234375
289,0.5366859525442124,0.01763899065554142,152.851806640625
290,0.5228264637291431,0.029506336897611618,146.76425170898438
291,0.5317266058176756,0.021162332966923714,164.46612548828125
292,0.49024221636354925,0.01692756451666355,146.56985473632812
293,0.5238047242164612,0.04306570440530777,154.50241088867188
294,0.5297567620873451,0.02275639958679676,152.97735595703125
295,0.5098412245512008,0.004195804242044687,136.43768310546875
296,0.557945690304041,0.05100083351135254,138.2861785888672
297,0.5133281070739031,0.02148469351232052,153.73184204101562
298,0.5221180099993944,0.01685624197125435,146.0041961669922
299,0.5091781839728355,0.022200319916009903,153.10348510742188
300,0.5330108966678381,0.0230431966483593,144.87741088867188
301,0.49482475463300946,0.043241895735263824,152.7273406982422
302,0.5415256913751364,0.0,144.2257843017578
303,0.49660236574709415,0.03161071240901947,116.38661193847656
304,0.4578375514596701,0.008556189015507698,136.07485961914062
305,0.5239314064383507,0.046362750232219696,143.84378051757812
306,0.5094789616763592,0.03177826851606369,148.2298126220703
307,0.5051287040114403,0.02246551401913166,141.7449493408203
308,0.5413491189479828,0.038504235446453094,147.58578491210938
309,0.4858043733984232,0.00873869564384222,100.24310302734375
310,0.5522424161434174,0.018031660467386246,161.40480041503906
311,0.5198415596038103,0.009244020096957684,142.71670532226562
312,0.5280309464782477,0.038252316415309906,158.93301391601562
313,0.5145544668659567,0.007925941608846188,154.13424682617188
314,0.5096051270142198,0.002277039922773838,135.6740264892578
315,0.5052958212792873,0.010193358175456524,155.7488250732422
316,0.5225172597914934,0.018548045307397842,150.06613159179688
317,0.47355768121778963,0.0362829715013504,143.67462158203125
318,0.5135604634881019,0.017335109412670135,146.51278686523438
319,0.5168837282806635,0.045271970331668854,147.9431915283203
320,0.5018160738050937,0.027265775948762894,147.62362670898438
